,Unnamed: 0,address
3251,3251,"Санкт-Петербург, набережная канала Грибоедова, д. 168, лит. Б"
3252,3252,"Санкт-Петербург, улица Садовая, д. 109, лит. А, пом. 1Н"
3253,3253,"Санкт-Петербург, улица Декабристов, д. 29, лит. Б, пом. 1 ЛК, 14н, 15н"
3254,3254,"Санкт-Петербург, набережная Крюкова канала, д. 3, лит. А"
3255,3255,"Санкт-Петербург, набережная реки Мойки, д. 58, литер Б"
3256,3256,"Санкт-Петербург, Кавалергардская ул., д. 26, лит. А"
3257,3257,"Санкт-Петербург, 4-я Советская улица, д. 45-47, лит. Б, пом. 1Н"
3258,3258,"Санкт-Петербург, 2-я Советская улица, д. 4, лит. А"
3259,3259,"Санкт-Петербург, Тверская улица, д. 15, литера А, помещение 25Н"
3260,3260,"Санкт-Петербург, поселок Металлострой, ул. Пионерская, д. 1, лит. А"
3261,3261,"Санкт-Петербург, Санкт-Петербург, поселок Металлострой, ул. Пионерская, д. 1, лит. В"
3262,3262,"Санкт-Петербург,поселок Металлострой, улица Садовая, дом 3, лит. А"
3263,3263,"Санкт-Петербург,поселок Металлострой, ул. Пионерская, д. 5а, лит. А"
3264,3264,"Санкт-Петербург,пос. Металлострой, улица Плановая, д. 8а, лит. А, 1 этаж,пом. 2-Н, каб. № 38, 39, 40, 41"
3265,3265,"Санкт-Петербург,пос. Металлострой, улица Пушкинская, д. 4-а, лит. А,2 этаж, помещение 7-Н каб. № 5, 4"
3266,3266,"Санкт-Петербург,пос. Металлострой, улица Садовая, дом 2а, лит. А, 1 этаж, помещение № 12"
3267,3267,"Санкт-Петербург,пос. Металлострой, улица Максима Горького, дом 4-а, лит. А, помещение 2-Н, пом. № 33, 32"
3268,3268,"Санкт-Петербург,пос. Металлострой, Школьная улица, дом 6, лит. А,1 этаж, помещения № 17, 18, 19"
3269,3269,"Санкт-Петербург,пос. Металлострой, улица Полевая, дом 6, литер А, первый этаж, пом. 2-Н. № 67, 68"
3270,3270,"Санкт-Петербург,пос. Металлострой, Школьная улица, дом 8, литер А, 1 этаж,пом. № 31, 32, 33, 34"
3271,3271,"Санкт-Петербург,пос. Металлострой, улица Пушкинская, д. 8а, лит. А,1 этаж, пом. №  117, 118, 119, 120"
3272,3272,"Санкт-Петербург,пос. Металлострой, Школьная улица, д. 5а, лит. А, 1 этаж, помещения № 4, 5, 6"
3273,3273,"Санкт-Петербург,пос. Металлострой, улица Полевая, дом 10, лит. А"
3274,3274,"Санкт-Петербург,пос. Металлострой, улица Богайчука, дом 18, литера А,2 этаж, помещения № 9, 12"
3275,3275,"Санкт-Петербург,п. Металлострой, ул. Полевая, д. 25, корп. 2, лит. А"
3276,3276,"Санкт-Петербург,п. Металлострой, ул. Плановая, д. 14, лит. А, пом. № 214"
3277,3277,"Санкт-Петербург,  Караваевская улица, дом 32, к.2, лит. А, пом. 1Н, 2Н"
3278,3278,"Санкт-Петербург, Рыбацкий проспект, дом 29, корпус 2, литер А, 1 этаж, пом. 24, 25, 26,КБ.26, КБ.25, КБ.24"
3279,3279,"Санкт-Петербург, Рыбацкий проспект, дом 51, корпус 2, литер А, 1 этаж,пом. 31, 32, 33, 34"
3280,3280,"Санкт-Петербург, Шлиссельбургский проспект, дом 39, корпус 2, литер А, 1 этаж, пом. 38, 39, 41, 80"
3281,3281,"Санкт-Петербург, улица Караваевская, дом 2, корпус 2, литер А, 1 этаж,пом. 14, 15, 16, 21"
3282,3282,"Санкт-Петербург, улица Караваевская, дом 10, корпус 3, литер А, 1 этаж,пом. 3, 4, 5, 6, 13"
3283,3283,"Санкт-Петербург, Шлиссельбургский проспект, д. 23, к. 2, литера Б,пом. 53, 54, 55, 56, 57, 58, 59"
3284,3284,"Санкт-Петербург, Шлиссельбургский проспект, д. 31, к. 2, литера А,пом. 13, 14, 15, 16, 17, 18, 21, 22."
3285,3285,"Санкт-Петербург, улица Седова, дом 66, литер А, 1 этаж, пом. 14, 15, 4"
3286,3286,"Санкт-Петербург, улица Ольги Берггольц, дом 27, литер А,пом. №127, 128, 129, 130"
3287,3287,"Санкт-Петербург, улица Бабушкина, дом 29, корп. 3, литера А, пом. № 4, 24, 25"
3288,3288,"Санкт-Петербург, улица Шелгунова, дом 23, литер А, 3 этаж, помещение№17, 18, 19"
3289,3289,"Санкт-Петербург, улица Бабушкина, д. 133, кор. 2, литер А, часть пом. 1Нпом. № 4, 5, 7"
3290,3290,"Санкт-Петербург, проспект Обуховской Обороны, дом 257, литера А, 1 этаж, помещение №12, 37"
3291,3291,"Санкт-Петербург, улица Седова, д. 138, литер А, пом. 19, 21, 22"
3292,3292,"Санкт-Петербург, бульвар Красных Зорь, д. 6, кор. 2, литер А, пом. 2Н,комн. №28, №27"
3293,3293,"Санкт-Петербург, ул. Ивановская, дом 22, литер А, пом. 3, 4, 1."
3294,3294,"Санкт-Петербург, ул. Генерала Симоняка, д. 6, лит. А"
3295,3295,"Санкт-Петербург, ул. Танкиста Хрустицкого, д.5, лит.А"
3296,3296,"Санкт-Петербург, ул. Танкиста Хрустицкого, д. 3, лит.А"
3297,3297,"Санкт-Петербург, пр. Ветеранов, д. 89, корп. 4, лит. А"
3298,3298,"Санкт-Петербург, ул. Лени Голикова, д.29, корп.3, лит.А"
3299,3299,"Санкт-Петербург, проспект Народного Ополчения, д. 135, лит. А, часть пом. 3-Н, пом. №32,пом. №33"
3300,3300,"Санкт-Петербург, проспект Ветеранов, д. 57, лит. А, часть пом. 2-Н, пом. №19, пом. №20"
3301,3301,"Санкт-Петербург, улица Лени Голикова, д. 23, кор. 6, лит. А, часть пом. 2-Н, пом. №76, пом. №77"
3302,3302,"Санкт-Петербург, улица Бурцева, д. 12, лит. А, часть пом. 1-Н, пом. №96, пом. №97"
3303,3303,"Санкт-Петербург, улица Лени Голикова, д. 24, корпус 2, литер А,пом. №54, 51, 52, 53"
3304,3304,"Санкт-Петербург, Дачный проспект, д. 31, корпус 1, литер А, пом. №25, 22, 23, 24"
3305,3305,"Санкт-Петербург, улица Лени Голикова, д. 64, литер А, 1 этаж, пом. №21, 22, 23, 24"
3306,3306,"ул. Лени Голикова, д. 78, литер А, часть пом. 1-Н, пом. № 81, 82"
3307,3307,"Санкт-Петербург, улица Танкиста Хрустицкого, д. 31, литер А, пом. №78, 83"
3308,3308,"Санкт-Петербург, Дачный проспект, д. 3, корпус 2, литер А, пом. №91, 92, 93"
3309,3309,"Санкт-Петербург, улица Козлова, дом 33, корпус 2, литера А, часть пом. 3Н,пом. №21, пом. №22, пом. №23"
3310,3310,"Санкт-Петербург, улица Солдата Корзуна, д. 5, корп. 2, лит. А, часть пом. 2Н,пом. 20, 21, 22"
3311,3311,"Санкт-Петербург, улица Лени Голикова, дом 15, корпус 2, литера А, часть пом. 2Н, пом. 20, 21"
3312,3312,"Санкт-Петербург, улица Солдата Корзуна, дом 15, корпус 2, литера А,часть пом. 1Н, пом. 76, 83"
3313,3313,"Санкт-Петербург, улица Стойкости, дом 41, корпус 2, литера А, часть пом. 3-Н,пом. 20, 21, 23, 24"
3314,3314,"Санкт-Петербург, улица Бурцева, д. 6, литера А, часть пом. 4-Н, пом. 20, 21, 22, 23"
3315,3315,"Санкт-Петербург, улица Козлова, дом 37, корп. 1, литер А, часть пом. 3-Н,пом. 8, пом. 14"
3316,3316,"Санкт-Петербург, улица Стойкости, дом 33, литер А, часть пом. 1-Н, пом. 97, 98"
3317,3317,"Санкт-Петербург, улица Стойкости, дом 17, корпус 2, литер А, часть пом. 1-Н,пом. 86, 87, 94"
3318,3318,"Санкт-Петербург, проспект Ветеранов, д. 114, корпус 2, литер А, часть пом.2-Н,пом. 84, 85"
3319,3319,"Санкт-Петербург, проспект Маршала Жукова, дом 56, корпус 3, литера А,часть пом. 1-Н, пом.101, 103, 104"
3320,3320,"Санкт-Петербург, Искровский пр., д. 8, лит. А"
3321,3321,"Санкт-Петербург, улица Белышева, д. 6, литер А"
3322,3322,"Санкт-Петербург, улица Джона Рида, д. 3, корп. 1, лит. А"
3323,3323,"Санкт-Петербург, улица Джона Рида, д. 6, лит. А"
3324,3324,"Санкт-Петербург, улица Дыбенко, д. 12, корп. 2, лит. А"
3325,3325,"Санкт-Петербург, улица Дыбенко, д. 20, корп. 4, лит. Ф"
3326,3326,"Санкт-Петербург, улица Дыбенко, д. 24, корп. 4, лит. А"
3327,3327,"Санкт-Петербург, улица Коллонтай, д. 19, корп. 5, литер А"
3328,3328,"Санкт-Петербург, наб. реки Оккервиль, д. 10, литер А"
3329,3329,"Санкт-Петербург, улица Подвойского, д. 18, корп. 3, литер А"
3330,3330,"Санкт-Петербург, проспект Пятилеток, д. 6, корп. 3, литер А"
3331,3331,"Санкт-Петербург, улица Белышева, д. 8 корпус 2 лит. А"
3332,3332,"Санкт-Петербург, улица Дыбенко, д. 20, корпус 2 лит. А"
3333,3333,"Санкт-Петербург, улица Дыбенко, д. 24 корпус 3 лит. А"
3334,3334,"Санкт-Петербург, Искровский пр., д. 6 корпус 7 лит. А"
3335,3335,"Санкт-Петербург, улица Подвойского, д. 20 корпус 2 лит. А"
3336,3336,"Санкт-Петербург, улица Джона Рида, д. 1 корпус 2 лит. А"
